"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"hsa03083","Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","12/620","54/3121",0.383371884567465,0.9839037930588,0.965944889871655,"10600/1387/63035/80012/8473/57666/7528/121536/84456/23512/55252/1912",12
"hsa04370","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","7/620","30/3121",0.385583485393022,0.9839037930588,0.965944889871655,"5595/5532/5879/5290/5533/5604/5743",7
"hsa00052","Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","4/620","16/3121",0.396466643412561,0.9839037930588,0.965944889871655,"5211/2592/55276/7360",4
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","4/620","16/3121",0.396466643412561,0.9839037930588,0.965944889871655,"2632/178/55276/7360",4
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","9/620","40/3121",0.398228644500508,0.9839037930588,0.965944889871655,"60/1981/3683/3106/836/5879/54205/841/940",9
"hsa03008","Genetic Information Processing","Translation","hsa03008","Ribosome biogenesis in eukaryotes","10/620","45/3121",0.402857149205871,0.9839037930588,0.965944889871655,"55781/84135/51068/134430/23195/51602/23160/10199/26354/7514",10
"hsa00020","Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","5/620","21/3121",0.407805164829069,0.9839037930588,0.965944889871655,"48/5160/8801/6392/6391",5
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","12/620","55/3121",0.410045501203794,0.9839037930588,0.965944889871655,"5211/5519/5528/5527/5520/5290/5862/1994/6009/51719/5515/5170",12
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","13/620","60/3121",0.412898696543944,0.9839037930588,0.965944889871655,"3455/5595/6416/5609/1147/5879/5290/51135/5604/23643/841/7297/3725",13
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","13/620","60/3121",0.412898696543944,0.9839037930588,0.965944889871655,"122809/1387/3455/8835/6655/2057/3597/5290/8554/4170/6654/7297/10254",13
"hsa04962","Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","6/620","26/3121",0.415627301795297,0.9839037930588,0.965944889871655,"51143/10671/1639/51164/396/5567",6
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","8/620","36/3121",0.425853483150887,0.9839037930588,0.965944889871655,"64343/10010/1540/4214/1147/1654/9140/841",8
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","9/620","41/3121",0.429406536096435,0.9839037930588,0.965944889871655,"10767/9554/57396/836/54205/1195/841/5861/375",9
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","11/620","51/3121",0.434729582026312,0.9839037930588,0.965944889871655,"10666/2734/5788/3683/3106/1493/3685/6404/940/50848/965",11
"hsa00770","Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","3/620","12/3121",0.436987371484811,0.9839037930588,0.965944889871655,"80025/51380/60496",3
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","14/620","66/3121",0.440043655047591,0.9839037930588,0.965944889871655,"5211/1387/6256/5595/60/3091/90390/5290/6009/5604/5170/3685/7067/5567",14
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","4/620","17/3121",0.445604804096193,0.9839037930588,0.965944889871655,"122809/5595/8835/5290",4
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","26/620","126/3121",0.449139067458877,0.9839037930588,0.965944889871655,"118788/3455/6256/5519/5595/6655/5528/2057/1902/59345/3320/5527/5520/1147/5879/5290/10681/4170/6009/1386/5604/6654/5515/5170/3685/2782",26
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","30/620","146/3121",0.450417984777323,0.9839037930588,0.965944889871655,"11047/3799/5621/1350/1349/10383/7385/5684/5595/1965/5532/4708/5687/836/7381/5879/4714/5290/1327/4709/374291/3708/5533/54205/1386/1345/6392/4710/5567/6391",30
"hsa00513","Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","5/620","22/3121",0.450859875290224,0.9839037930588,0.965944889871655,"4121/4124/56052/4122/199857",5
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","5/620","22/3121",0.450859875290224,0.9839037930588,0.965944889871655,"2776/5595/5290/3708/5604",5
"hsa03022","Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","6/620","27/3121",0.454422373175407,0.9839037930588,0.965944889871655,"6880/2967/902/2958/6873/6884",6
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","8/620","37/3121",0.458943910589353,0.9839037930588,0.965944889871655,"901/545/836/54205/8797/841/92344/3732",8
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","29/620","142/3121",0.467209304230123,0.9839037930588,0.965944889871655,"4799/1387/3455/5519/5595/5734/51382/6655/545/5528/3106/1108/5527/5520/1147/836/5290/7337/6009/5604/5743/7976/6654/5515/841/3685/523/7297/5567",29
"hsa03420","Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","9/620","43/3121",0.491204655040563,0.9839037930588,0.965944889871655,"2073/5887/5432/1069/2967/2072/5440/902/5437",9
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","9/620","43/3121",0.491204655040563,0.9839037930588,0.965944889871655,"51382/6416/1147/836/5879/3577/523/3725/50848",9
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","9/620","43/3121",0.491204655040563,0.9839037930588,0.965944889871655,"5595/6655/1147/5290/673/5604/6654/6688/5914",9
"hsa04080","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","7/620","33/3121",0.492119262518429,0.9839037930588,0.965944889871655,"2908/5734/1901/10857/1902/10424/7067",7
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","7/620","33/3121",0.492119262518429,0.9839037930588,0.965944889871655,"5211/5595/3091/9123/5160/5290/5604",7
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","6/620","28/3121",0.492585944598282,0.9839037930588,0.965944889871655,"5211/5160/5230/55276/83440/128",6
"hsa00510","Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","6/620","28/3121",0.492585944598282,0.9839037930588,0.965944889871655,"29880/4121/4124/56052/4122/199857",6
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","6/620","28/3121",0.492585944598282,0.9839037930588,0.965944889871655,"1350/1349/7385/7381/1327/1345",6
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","5/620","23/3121",0.493039320582276,0.9839037930588,0.965944889871655,"6256/2182/2181/3157/5170",5
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","5/620","23/3121",0.493039320582276,0.9839037930588,0.965944889871655,"2776/801/3708/805/5567",5
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","4/620","18/3121",0.4934312870738,0.9839037930588,0.965944889871655,"331/836/54205/841",4
"hsa01210","Metabolism","Global and overview maps","hsa01210","2-Oxocarboxylic acid metabolism","3/620","13/3121",0.493608300221418,0.9839037930588,0.965944889871655,"48/5160/1629",3
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","3/620","13/3121",0.493608300221418,0.9839037930588,0.965944889871655,"5825/20/23456",3
"hsa03460","Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","3/620","13/3121",0.493608300221418,0.9839037930588,0.965944889871655,"545/7398/2072",3
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","21/620","104/3121",0.506537156710876,0.999288666335338,0.981048947633842,"10427/9871/10383/4627/5595/60/55845/1902/1147/387/836/5879/51135/54205/10109/8797/841/7456/5861/375/3725",21
"hsa05135","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","17/620","84/3121",0.510065417001448,0.999288666335338,0.981048947633842,"2776/1398/5595/6416/60/3937/5609/391/1147/387/5879/5290/51135/5604/10109/7456/3725",17
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","14/620","69/3121",0.513395268061336,0.999288666335338,0.981048947633842,"1387/901/5595/6655/1901/6502/1147/5290/673/5604/9140/6654/51701/5170",14
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","11/620","54/3121",0.517703546675216,0.999288666335338,0.981048947633842,"6990/3799/51143/10383/4627/60/10671/4650/1639/51164/4649",11
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","17/620","85/3121",0.531879917393301,0.999288666335338,0.981048947633842,"8878/3455/5595/5532/11027/3937/1540/5609/1147/5879/5290/3708/5533/5604/7297/6688/3725",17
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","5/620","24/3121",0.533962597759127,0.999288666335338,0.981048947633842,"2730/6611/51074/4548/262",5
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","12/620","60/3121",0.541929454473724,0.999288666335338,0.981048947633842,"55326/5595/6655/5898/1902/387/5290/6009/5604/6654/3577/375",12
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","21/620","106/3121",0.54575818572961,0.999288666335338,0.981048947633842,"4087/1350/1349/7385/4708/5160/818/5166/7381/5879/4714/5290/1327/2673/4709/374291/817/1345/6392/4710/6391",21
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","19/620","96/3121",0.549322707070029,0.999288666335338,0.981048947633842,"1387/5595/6416/6655/5609/4214/1147/1654/836/5290/673/51135/54205/1386/5604/6654/841/7297/3725",19
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","17/620","86/3121",0.553415441602964,0.999288666335338,0.981048947633842,"5595/1965/60/331/1075/1147/836/5290/4170/3708/54205/5604/8837/8797/5170/841/3725",17
"hsa03250","Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","8/620","40/3121",0.555187932093728,0.999288666335338,0.981048947633842,"10955/9525/11168/1387/29969/7852/905/7514",8
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","16/620","81/3121",0.555708431025497,0.999288666335338,0.981048947633842,"9525/8878/3455/57132/1540/331/25978/3320/818/817/8837/7188/8797/841/51652/7297",16
"hsa05100","Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","7/620","35/3121",0.560004067290019,0.999288666335338,0.981048947633842,"1398/60/391/387/5879/5290/10109",7
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","6/620","30/3121",0.565882930230022,0.999288666335338,0.981048947633842,"2776/387/5879/9545/3708/5906",6
"hsa05235","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","11/620","57/3121",0.596695196547687,0.999288666335338,0.981048947633842,"5595/27436/5532/3091/1147/5290/5533/5604/10125/940/3725",11
"hsa00563","Metabolism","Glycan biosynthesis and metabolism","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","3/620","15/3121",0.597384578582213,0.999288666335338,0.981048947633842,"284098/10026/5281",3
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","3/620","15/3121",0.597384578582213,0.999288666335338,0.981048947633842,"5595/5290/5170",3
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","6/620","31/3121",0.600559220740117,0.999288666335338,0.981048947633842,"55326/154141/54675/8443/55500/10390",6
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","9/620","47/3121",0.608075962797742,0.999288666335338,0.981048947633842,"4087/6256/5595/6655/5290/673/5604/7976/6654",9
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","8/620","42/3121",0.615144400568415,0.999288666335338,0.981048947633842,"4087/5595/5898/1147/5879/5290/673/5604",8
"hsa04150","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","16/620","84/3121",0.619751903243264,0.999288666335338,0.981048947633842,"8649/5595/51382/6655/6502/1147/387/5290/673/6009/51719/5604/7976/6654/5170/523",16
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","2/620","10/3121",0.6204971502926,0.999288666335338,0.981048947633842,"5048/10390",2
"hsa00600","Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","4/620","21/3121",0.624476597344625,0.999288666335338,0.981048947633842,"9334/7357/10558/253782",4
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","8/620","43/3121",0.643473485260496,0.999288666335338,0.981048947633842,"4087/5595/92/55183/5290/4090/5604/7976",8
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","3/620","16/3121",0.643750255929056,0.999288666335338,0.981048947633842,"6256/57552/5567",3
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","11/620","59/3121",0.645874429581032,0.999288666335338,0.981048947633842,"5211/1387/3162/5595/3091/5160/5230/818/5290/817/5604",11
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","14/620","75/3121",0.65012270232104,0.999288666335338,0.981048947633842,"4087/3162/5595/55274/6655/60/6595/5290/673/5604/7976/6654/6597/6605",14
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","10/620","54/3121",0.653026180060812,0.999288666335338,0.981048947633842,"1387/5595/6655/3320/1147/5290/673/5604/6654/5170",10
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","7/620","38/3121",0.6532974990917,0.999288666335338,0.981048947633842,"5595/331/836/5290/54205/5170/841",7
"hsa00520","Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","4/620","22/3121",0.663058091134492,0.999288666335338,0.981048947633842,"2592/55276/2673/7360",4
"hsa04130","Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","4/620","22/3121",0.663058091134492,0.999288666335338,0.981048947633842,"9527/9554/10228/8674",4
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","19/620","102/3121",0.664636101070213,0.999288666335338,0.981048947633842,"1387/3455/5595/1965/8480/60/1147/836/5290/3841/51135/54205/5604/8797/841/4928/3337/7297/7514",19
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","8/620","44/3121",0.670583075566059,0.999288666335338,0.981048947633842,"5595/6655/5290/673/5604/6654/5567/3725",8
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","8/620","44/3121",0.670583075566059,0.999288666335338,0.981048947633842,"4087/5519/60/55233/5520/6788/7976/5515",8
"hsa05207","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","14/620","76/3121",0.670879359479647,0.999288666335338,0.981048947633842,"6256/2771/5595/6655/331/3840/3320/5290/3841/1386/5604/6654/5567/3725",14
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","2/620","11/3121",0.674358551962308,0.999288666335338,0.981048947633842,"5743/5567",2
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","20/620","108/3121",0.67779246080561,0.999288666335338,0.981048947633842,"1387/9093/5595/6502/2967/3106/1108/3190/1654/387/836/5879/5290/7337/1386/7188/2958/841/5567/3725",20
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","3/620","17/3121",0.686209995607526,0.999288666335338,0.981048947633842,"5033/6611/262",3
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","24/620","130/3121",0.693776716899828,0.999288666335338,0.981048947633842,"4087/1387/567/4085/5595/5532/6416/545/29945/3683/331/3106/25847/4214/1147/7094/5290/5533/1386/5604/6688/7514/5567/3725",24
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","4/620","23/3121",0.698851516513906,0.999288666335338,0.981048947633842,"2182/37/2181/128",4
"hsa05218","Human Diseases","Cancer: specific types","hsa05218","Melanoma","4/620","23/3121",0.698851516513906,0.999288666335338,0.981048947633842,"5595/5290/673/5604",4
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","10/620","56/3121",0.700190209133059,0.999288666335338,0.981048947633842,"2776/5532/801/818/3708/5533/817/7852/805/5567",10
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","10/620","56/3121",0.700190209133059,0.999288666335338,0.981048947633842,"2771/60/3683/3702/387/5879/5290/7852/5906/50848",10
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","10/620","56/3121",0.700190209133059,0.999288666335338,0.981048947633842,"23353/4627/60/1729/29766/7094/752/3685/3930/825",10
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","11/620","62/3121",0.713128680933143,0.999288666335338,0.981048947633842,"10892/1540/331/1147/51135/8837/5743/7188/7329/23643/8915",11
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","2/620","12/3121",0.721832788057807,0.999288666335338,0.981048947633842,"314/51380",2
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","2/620","12/3121",0.721832788057807,0.999288666335338,0.981048947633842,"9/5743",2
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","12/620","68/3121",0.725094333987635,0.999288666335338,0.981048947633842,"4087/6256/5595/5532/3091/2625/3320/1147/5533/7297/5914/3725",12
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","4/620","24/3121",0.731829300264861,0.999288666335338,0.981048947633842,"2776/3708/1386/5567",4
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","8/620","47/3121",0.744053449879129,0.999288666335338,0.981048947633842,"5595/6655/5290/673/5604/7976/6654/3725",8
"hsa04137","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","12/620","69/3121",0.74430586975299,0.999288666335338,0.981048947633842,"8878/1965/3091/10651/27342/9804/7030/8887/9101/6233/7879/3725",12
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","11/620","64/3121",0.753184403730946,0.999288666335338,0.981048947633842,"2771/5595/331/1147/836/51135/54205/5170/23643/841/7297",11
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","7/620","42/3121",0.757436817806451,0.999288666335338,0.981048947633842,"1387/5595/60/387/5879/51701/5906",7
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","7/620","42/3121",0.757436817806451,0.999288666335338,0.981048947633842,"4087/5595/1729/836/5879/5290/3725",7
"hsa04136","Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","3/620","19/3121",0.759516227362077,0.999288666335338,0.981048947633842,"9140/5515/64422",3
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","3/620","19/3121",0.759516227362077,0.999288666335338,0.981048947633842,"2776/163/5567",3
"hsa01212","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","4/620","25/3121",0.762021793086899,0.999288666335338,0.981048947633842,"60481/2182/37/2181",4
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","8/620","48/3121",0.765834619247664,0.999288666335338,0.981048947633842,"1398/5595/6655/1147/5290/673/5604/6654",8
"hsa05110","Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","5/620","31/3121",0.767014089682755,0.999288666335338,0.981048947633842,"51382/60/523/375/5567",5
"hsa01521","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","6/620","37/3121",0.773080211353534,0.999288666335338,0.981048947633842,"5595/6655/5290/673/5604/6654",6
"hsa04070","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","7/620","43/3121",0.779596354690387,0.999288666335338,0.981048947633842,"8867/9107/801/22876/5290/3708/805",7
"hsa04146","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","7/620","43/3121",0.779596354690387,0.999288666335338,0.981048947633842,"5189/2182/9409/5825/8443/2181/5194",7
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","3/620","20/3121",0.7906298236682,0.999288666335338,0.981048947633842,"5160/128/98",3
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","3/620","20/3121",0.7906298236682,0.999288666335338,0.981048947633842,"5595/673/5604",3
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","2/620","14/3121",0.799342865519733,0.999288666335338,0.981048947633842,"8801/1629",2
"hsa04966","Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","2/620","14/3121",0.799342865519733,0.999288666335338,0.981048947633842,"51382/523",2
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","7/620","44/3121",0.800220488578773,0.999288666335338,0.981048947633842,"171568/10621/1147/836/5440/5437/841",7
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","4/620","27/3121",0.814389447057894,0.999288666335338,0.981048947633842,"8623/54963/22978/1633",4
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","4/620","27/3121",0.814389447057894,0.999288666335338,0.981048947633842,"58508/85007/55904/56950",4
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","7/620","45/3121",0.819343575827488,0.999288666335338,0.981048947633842,"8623/158/54963/3251/22978/1633/3614",7
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","17/620","102/3121",0.828324344099845,0.999288666335338,0.981048947633842,"1387/10892/5595/5532/801/818/387/836/5533/817/51135/54205/1054/841/805/7879/8915",17
"hsa00514","Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","2/620","15/3121",0.830413371202429,0.999288666335338,0.981048947633842,"56913/8473",2
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","18/620","108/3121",0.8339605935624,0.999288666335338,0.981048947633842,"3455/5595/10010/331/140609/3320/1147/387/22861/3708/51135/7188/9140/841/10628/7297/114769/3725",18
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","14/620","86/3121",0.837001118245116,0.999288666335338,0.981048947633842,"4087/8878/5595/5532/545/801/3106/5290/3708/5533/6009/5604/805/678",14
"hsa04141","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","18/620","109/3121",0.845287668438703,0.999288666335338,0.981048947633842,"51360/10808/5887/10427/9871/9373/29978/4121/1965/5609/3320/8720/23471/23190/29979/23645/3337/80267",18
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","14/620","87/3121",0.849370275644127,0.999288666335338,0.981048947633842,"3455/1965/1147/836/5290/51135/54205/8667/841/440275/7297/4179/940/3725",14
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","9/620","59/3121",0.857018708260958,0.999288666335338,0.981048947633842,"5211/48/5160/8801/5230/83440/128/6392/6391",9
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","2/620","16/3121",0.857079530527197,0.999288666335338,0.981048947633842,"5211/55276",2
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","10/620","65/3121",0.859620316617025,0.999288666335338,0.981048947633842,"6416/5609/29896/37/1147/836/51135/128/23643/841",10
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","5/620","36/3121",0.870485586334547,0.999288666335338,0.981048947633842,"2776/836/5290/7879/5567",5
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","4/620","30/3121",0.874883748415743,0.999288666335338,0.981048947633842,"54963/3251/3614/9",4
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","4/620","30/3121",0.874883748415743,0.999288666335338,0.981048947633842,"5211/48/5230/4548",4
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","2/620","17/3121",0.879862135183153,0.999288666335338,0.981048947633842,"1456/5567",2
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","2/620","17/3121",0.879862135183153,0.999288666335338,0.981048947633842,"57552/29116",2
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","3/620","24/3121",0.883378976553115,0.999288666335338,0.981048947633842,"60/3685/5567",3
"hsa00062","Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","1/620","10/3121",0.891196375808693,0.999288666335338,0.981048947633842,"60481",1
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","1/620","10/3121",0.891196375808693,0.999288666335338,0.981048947633842,"55454",1
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","1/620","10/3121",0.891196375808693,0.999288666335338,0.981048947633842,"7976",1
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","2/620","18/3121",0.899249184916763,0.999288666335338,0.981048947633842,"3162/124454",2
"hsa03272",NA,NA,"hsa03272","Virion - Hepatitis viruses","2/620","18/3121",0.899249184916763,0.999288666335338,0.981048947633842,"9525/57132",2
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","2/620","18/3121",0.899249184916763,0.999288666335338,0.981048947633842,"3162/4891",2
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","3/620","25/3121",0.899927683389417,0.999288666335338,0.981048947633842,"3106/1493/940",3
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","1/620","11/3121",0.912880158193332,0.999288666335338,0.981048947633842,"314",1
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/620","11/3121",0.912880158193332,0.999288666335338,0.981048947633842,"128",1
"hsa04721","Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","3/620","26/3121",0.914330645222074,0.999288666335338,0.981048947633842,"163/51382/523",3
"hsa04710","Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","2/620","19/3121",0.915688356393785,0.999288666335338,0.981048947633842,"26224/9575",2
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","4/620","33/3121",0.917544286450375,0.999288666335338,0.981048947633842,"6256/2182/1147/2181",4
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","6/620","46/3121",0.918482149644689,0.999288666335338,0.981048947633842,"51382/3683/1493/523/940/3725",6
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","7/620","53/3121",0.925234298785602,0.999288666335338,0.981048947633842,"158/3251/22978/1633/55276/3614/5142",7
